ticker,name,star6,star12,star24,date,pattern,total,confirmed,success,profit,loss,e,v,target,buy,stop,sell,reward,risk,rr
4588,オンコリスバイオファーマ(株),5,5,5,2019.04.16,BEARISH DARK CLOUD COVER,7.0,5.0,3.0,18.0,1.0,10.39,11109600,2519.0,,3070.0,2810.0,291.0,260.0,1.11
1853,(株)森組,5,4,5,2019.04.15,BULLISH HARAMI CROSS,12.0,7.0,5.0,15.0,2.0,10.14,19300,439.0,399.0,390.0,,40.0,9.0,4.44
2436,共同ピーアール株式会社,5,5,5,2019.04.12,BULLISH ONE WHITE SOLDIER,3.0,2.0,1.0,21.0,1.0,10.0,193700,2152.0,1957.0,1890.0,,195.0,67.0,2.91
2351,(株)ＡＳＪ,5,5,5,2019.04.16,BEARISH ONE BLACK CROW,3.0,2.0,2.0,10.0,0.0,10.0,964000,1808.0,,2289.0,2008.0,200.0,281.0,0.71
6664,(株)オプトエレクトロニクス,5,5,5,2019.04.16,BULLISH HARAMI,18.0,11.0,10.0,11.0,8.0,9.27,176900,1223.0,1120.0,1060.0,,103.0,60.0,1.71
6094,(株)フリークアウト,4,5,4,2019.04.15,BULLISH HARAMI,22.0,13.0,10.0,13.0,4.0,9.07,97000,2198.0,2016.0,1957.0,,182.0,59.0,3.08
3457,株式会社ハウスドゥ,5,5,5,2019.04.16,BEARISH MEETING LINE,4.0,3.0,3.0,9.0,0.0,9.0,161300,1350.0,,1532.0,1483.0,133.0,49.0,2.71
4238,ミライアル(株),5,4,4,2019.04.15,BULLISH HARAMI CROSS,10.0,6.0,4.0,14.0,1.0,8.99,29100,1358.0,1246.0,1221.0,,112.0,25.0,4.48
3661,(株)エムアップ,4,5,5,2019.04.15,BULLISH HARAMI,23.0,12.0,9.0,12.0,2.0,8.5,240400,2753.0,2538.0,2361.0,,215.0,177.0,1.21
3769,ＧＭＯペイメントゲートウェイ(株),5,5,5,2019.04.05,BEARISH DARK CLOUD COVER,6.0,3.0,2.0,12.0,0.0,8.0,451700,7314.0,,8150.0,7950.0,636.0,200.0,3.18
1401,株式会社エムビーエス,4,5,5,2019.04.15,BULLISH ONE WHITE SOLDIER,5.0,4.0,3.0,11.0,1.0,8.0,8200,1126.0,1043.0,1001.0,,83.0,42.0,1.97
4591,(株)リボミック,5,5,4,2019.04.16,BEARISH DARK CLOUD COVER,5.0,1.0,1.0,8.0,0.0,8.0,172700,617.0,,697.0,670.0,53.0,27.0,1.96
7851,カワセコンピュータサプライ株式会社,5,4,4,2019.04.16,BEARISH KICKING,2.0,1.0,1.0,8.0,0.0,8.0,42400,377.0,,427.0,409.0,32.0,18.0,1.77
6086,シンプロメンテ(株),4,4,5,2019.04.16,BEARISH DESCENDING HAWK,8.0,2.0,2.0,8.0,0.0,8.0,19600,2122.0,,2474.0,2305.5,183.0,169.0,1.08
6494,(株)ＮＦＫホールディングス,5,5,5,2019.04.15,BULLISH HARAMI CROSS,16.0,8.0,6.0,11.0,2.0,7.75,326100,136.0,127.0,124.0,,9.0,3.0,3.0
2776,(株)クリムゾン,5,4,5,2019.04.03,BULLISH HARAMI CROSS,26.0,10.0,3.0,30.0,2.0,7.6,26700,143.0,133.5,126.0,,9.0,8.0,1.12
8789,フィンテック グローバル(株),5,5,4,2019.04.15,BULLISH HARAMI CROSS,31.0,14.0,5.0,23.0,1.0,7.57,3498600,130.0,121.0,118.0,,9.0,3.0,3.0
3814,株式会社アルファクス・フード・システム,5,4,5,2019.04.12,BULLISH HARAMI CROSS,12.0,6.0,3.0,20.0,6.0,7.0,16100,1753.0,1638.5,1611.0,,114.0,28.0,4.07
4235,第一化成(株),5,4,5,2019.04.15,BULLISH PIERCING LINE,4.0,1.0,1.0,7.0,0.0,7.0,10200,2639.0,2467.0,2415.0,,172.0,52.0,3.3
9782,(株)ディーエムエス,4,4,4,2019.04.16,BULLISH DOJI STAR,4.0,3.0,2.0,10.0,0.0,6.66,2700,2109.0,1977.5,1970.0,,131.0,8.0,16.37
4792,山田コンサルティンググループ(株),4,4,5,2019.04.15,BULLISH ONE WHITE SOLDIER,11.0,7.0,6.0,8.0,2.0,6.57,15300,2582.0,2423.0,2395.0,,159.0,28.0,5.67
6027,弁護士ドットコム(株),5,5,5,2019.04.15,BULLISH HARAMI,19.0,12.0,9.0,10.0,4.0,6.5,57800,4254.0,3995.0,3865.0,,259.0,130.0,1.99
7746,岡本硝子(株),5,4,4,2019.04.12,BULLISH HARAMI,27.0,11.0,8.0,10.0,3.0,6.45,788800,250.0,235.5,225.0,,14.0,11.0,1.27
9913,日邦産業(株),5,4,5,2019.04.15,BULLISH PIERCING LINE,6.0,3.0,1.0,21.0,1.0,6.33,36100,560.0,527.0,513.0,,33.0,14.0,2.35
2488,日本サード・パーティ株式会社,5,4,4,2019.04.16,BEARISH HARAMI,20.0,10.0,9.0,7.0,2.0,6.1,33300,846.0,,930.0,900.0,54.0,30.0,1.8
5542,新報国製鉄(株),4,4,4,2019.04.15,BULLISH ENGULFING,10.0,6.0,4.0,11.0,4.0,6.0,3200,1287.0,1215.0,1191.0,,72.0,24.0,3.0
4242,(株)タカギセイコー,5,5,5,2019.04.15,BULLISH HARAMI,12.0,6.0,3.0,13.0,2.0,5.5,11600,3499.0,3317.5,3165.0,,181.0,153.0,1.18
6376,日機装(株),5,5,4,2019.04.10,BEARISH DESCENDING HAWK,6.0,2.0,2.0,5.0,0.0,5.0,216800,1301.0,,1385.0,1369.0,68.0,16.0,4.25
4025,多木化学(株),5,5,5,2019.04.15,BULLISH HOMING PIGEON,10.0,5.0,5.0,5.0,0.0,5.0,66200,6205.0,5910.0,5840.0,,295.0,70.0,4.21
7777,株式会社スリー・ディー・マトリックス,5,5,4,2019.04.15,BULLISH ENGULFING,20.0,11.0,6.0,10.0,1.0,5.0,10764500,821.0,782.0,708.0,,39.0,74.0,0.52
7577,(株)パスポート,5,4,5,2019.04.16,BEARISH DESCENDING HAWK,7.0,3.0,1.0,16.0,1.0,4.66,4200,215.0,,228.0,225.0,10.0,3.0,3.33
3843,フリービット(株),5,5,5,2019.04.16,BEARISH HARAMI,19.0,12.0,8.0,8.0,2.0,4.66,299600,1125.0,,1206.0,1179.0,54.0,27.0,2.0
6125,(株)岡本工作機械製作所,4,4,4,2019.04.16,BEARISH HARAMI,19.0,13.0,9.0,7.0,1.0,4.53,18000,2812.0,,3040.0,2945.0,133.0,95.0,1.4
6065,サクセスホールディングス(株),4,4,4,2019.04.15,BULLISH ONE WHITE SOLDIER,5.0,2.0,1.0,10.0,1.0,4.5,39900,912.0,873.0,834.0,,39.0,39.0,1.0
3966,株式会社ユーザベース,5,5,5,2019.04.10,BEARISH ENGULFING,8.0,5.0,3.0,10.0,4.0,4.4,144600,2926.0,,3155.0,3060.0,134.0,95.0,1.41
3932,株式会社アカツキ,5,5,4,2019.04.15,BULLISH HARAMI,19.0,12.0,7.0,11.0,5.0,4.33,168600,5962.0,5715.0,5570.0,,247.0,145.0,1.7
2326,デジタルアーツ(株),4,5,4,2019.04.16,BULLISH ENGULFING,11.0,6.0,5.0,6.0,4.0,4.33,92600,10140.0,9720.0,9380.0,,420.0,340.0,1.23
4579,ラクオリア創薬(株),5,5,5,2019.04.16,BEARISH HARAMI,16.0,10.0,7.0,9.0,7.0,4.19,544000,1517.0,,1623.0,1583.0,66.0,40.0,1.65
3143,オーウイル(株),4,5,4,2019.04.12,BULLISH HOMING PIGEON,7.0,2.0,2.0,4.0,0.0,4.0,3800,1181.0,1136.0,1131.0,,45.0,5.0,9.0
6193,バーチャレクス・コンサルティング株式会社,4,4,4,2019.04.11,BULLISH HARAMI,17.0,8.0,4.0,11.0,3.0,4.0,3200,740.0,712.0,698.0,,28.0,14.0,2.0
9872,北恵株式会社,4,4,4,2019.04.15,BULLISH HARAMI,20.0,12.0,8.0,7.0,2.0,3.99,1600,964.0,927.5,891.0,,36.0,37.0,0.97
2884,株式会社ヨシムラ・フード・ホールディングス,5,5,5,2019.04.11,BEARISH HARAMI,23.0,14.0,8.0,9.0,3.0,3.85,252700,583.0,,629.0,606.0,23.0,23.0,1.0
3221,(株)ヨシックス,4,4,4,2019.04.16,BULLISH HARAMI,18.0,9.0,4.0,11.0,2.0,3.77,55600,3112.0,2999.0,2895.0,,113.0,104.0,1.08
2930,株式会社北の達人コーポレーション,5,5,5,2019.04.11,BEARISH MEETING LINE,6.0,4.0,3.0,5.0,0.0,3.75,4232400,462.0,,485.0,480.0,18.0,5.0,3.6
7745,(株)エー・アンド・デイ,5,5,5,2019.04.04,BEARISH HARAMI CROSS,9.0,6.0,4.0,6.0,1.0,3.66,564300,776.0,,832.0,805.0,29.0,27.0,1.07
6071,株式会社IBJ,5,5,4,2019.04.12,BEARISH ENGULFING,18.0,12.0,7.0,9.0,4.0,3.58,501000,817.0,,877.0,847.0,30.0,30.0,1.0
3316,東京日産コンピュータシステム(株),5,4,5,2019.04.05,BULLISH HARAMI CROSS,12.0,9.0,5.0,8.0,2.0,3.55,9000,562.0,543.0,539.0,,19.0,4.0,4.75
9740,ＣＳＰ,5,5,5,2019.04.15,BEARISH HARAMI,20.0,13.0,8.0,7.0,2.0,3.53,141200,5200.0,,5650.0,5390.0,190.0,260.0,0.73
